Ridley Ionosphere Model, tilt [deg] CPCP [kV]Integrated Current [MA] and Hemispheric Power [GW]
# iru and ird: integrated upward and downward FACs. hpow vars: hemispheric power for total aurora and each subcomponent
t year mo dy hr mn sc msc tilt n_cpcp s_cpcp n_iru s_iru n_ird s_ird n_hpow s_hpow n_hpow_diffe s_hpow_diffe n_hpow_mono s_hpow_mono n_hpow_bbnd s_hpow_bbnd n_hpow_diffi s_hpow_diffi
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  7.56911E+01  8.92996E+01  5.12586E+00  5.27749E+00 -5.14039E+00 -5.26350E+00  8.68008E+01  8.86500E+01  0.00000E+00  0.00000E+00  8.68008E+01  8.86500E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  1.06842E+02  1.25925E+02  5.88339E+00  6.03298E+00 -5.90169E+00 -6.02575E+00  9.22670E+01  9.37927E+01  0.00000E+00  0.00000E+00  9.22670E+01  9.37927E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  1.44031E+02  1.65386E+02  6.64515E+00  6.81477E+00 -6.66770E+00 -6.81757E+00  9.82566E+01  1.00317E+02  0.00000E+00  0.00000E+00  9.82566E+01  1.00317E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  1.79384E+02  2.06488E+02  7.49646E+00  7.70750E+00 -7.52037E+00 -7.71294E+00  1.05102E+02  1.06035E+02  0.00000E+00  0.00000E+00  1.05102E+02  1.06035E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.10747E+02  2.46389E+02  8.34870E+00  8.60741E+00 -8.36734E+00 -8.60804E+00  1.12040E+02  1.12716E+02  0.00000E+00  0.00000E+00  1.12040E+02  1.12716E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.46919E+02  2.94441E+02  9.01037E+00  9.31175E+00 -9.01802E+00 -9.30436E+00  1.14489E+02  1.15558E+02  0.00000E+00  0.00000E+00  1.14489E+02  1.15558E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.78787E+02  3.20321E+02  9.43738E+00  9.79199E+00 -9.43395E+00 -9.78117E+00  1.15899E+02  1.19326E+02  0.00000E+00  0.00000E+00  1.15899E+02  1.19326E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.85152E+02  3.32949E+02  9.77724E+00  1.01650E+01 -9.77071E+00 -1.01531E+01  1.19359E+02  1.22457E+02  0.00000E+00  0.00000E+00  1.19359E+02  1.22457E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.76845E+02  3.19601E+02  1.01667E+01  1.05509E+01 -1.01656E+01 -1.05438E+01  1.24291E+02  1.29110E+02  0.00000E+00  0.00000E+00  1.24291E+02  1.29110E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.68220E+02  3.10873E+02  1.04856E+01  1.09229E+01 -1.04873E+01 -1.09172E+01  1.28473E+02  1.34025E+02  0.00000E+00  0.00000E+00  1.28473E+02  1.34025E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.61557E+02  2.98369E+02  1.07442E+01  1.12801E+01 -1.07499E+01 -1.12662E+01  1.32077E+02  1.39892E+02  0.00000E+00  0.00000E+00  1.32077E+02  1.39892E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.62117E+02  2.98156E+02  1.09403E+01  1.15046E+01 -1.09438E+01 -1.14890E+01  1.33850E+02  1.41897E+02  0.00000E+00  0.00000E+00  1.33850E+02  1.41897E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00 2014  4 10  0  0  0   0   -4.94707  2.62117E+02  2.98156E+02  1.09403E+01  1.15046E+01 -1.09438E+01 -1.14890E+01  1.33850E+02  1.41897E+02  0.00000E+00  0.00000E+00  1.33850E+02  1.41897E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.00000E+00 2014  4 10  0  0  5   0   -4.94368  2.29990E+02  2.57075E+02  1.99971E+01  2.02070E+01 -1.99550E+01 -2.02214E+01  1.81249E+02  1.87642E+02  0.00000E+00  0.00000E+00  1.81249E+02  1.87642E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  1.00000E+01 2014  4 10  0  0 10   0   -4.94031  1.68402E+02  1.95830E+02  1.69915E+01  1.68520E+01 -1.69379E+01 -1.68990E+01  1.57654E+02  1.61073E+02  0.00000E+00  0.00000E+00  1.57654E+02  1.61073E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  1.50000E+01 2014  4 10  0  0 15   0   -4.93696  1.28071E+02  1.53050E+02  1.41853E+01  1.44312E+01 -1.41498E+01 -1.44966E+01  1.47230E+02  1.54585E+02  0.00000E+00  0.00000E+00  1.47230E+02  1.54585E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  2.00000E+01 2014  4 10  0  0 20   0   -4.93362  1.27994E+02  1.46383E+02  1.14979E+01  1.17423E+01 -1.14717E+01 -1.18046E+01  1.31810E+02  1.40318E+02  0.00000E+00  0.00000E+00  1.31810E+02  1.40318E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  2.50000E+01 2014  4 10  0  0 25   0   -4.93023  1.34380E+02  1.47644E+02  8.84110E+00  8.78869E+00 -8.80223E+00 -8.81773E+00  1.11454E+02  1.19826E+02  0.00000E+00  0.00000E+00  1.11454E+02  1.19826E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  3.00000E+01 2014  4 10  0  0 30   0   -4.92689  1.28482E+02  1.47219E+02  7.10172E+00  6.89409E+00 -7.07015E+00 -6.94104E+00  1.07738E+02  1.07182E+02  0.00000E+00  0.00000E+00  1.07738E+02  1.07182E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  3.50000E+01 2014  4 10  0  0 35   0   -4.92350  1.32901E+02  1.51057E+02  6.09972E+00  5.89133E+00 -6.05099E+00 -5.94317E+00  9.91240E+01  9.91579E+01  0.00000E+00  0.00000E+00  9.91240E+01  9.91579E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  4.00000E+01 2014  4 10  0  0 40   0   -4.92017  1.36938E+02  1.54858E+02  5.59691E+00  5.38832E+00 -5.52340E+00 -5.44747E+00  9.91266E+01  9.65596E+01  0.00000E+00  0.00000E+00  9.91266E+01  9.65596E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  4.50000E+01 2014  4 10  0  0 45   0   -4.91679  1.38142E+02  1.59767E+02  5.30506E+00  5.07873E+00 -5.23401E+00 -5.14523E+00  9.87301E+01  9.50182E+01  0.00000E+00  0.00000E+00  9.87301E+01  9.50182E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.00000E+01 2014  4 10  0  0 50   0   -4.91346  1.40354E+02  1.68641E+02  5.11685E+00  4.82135E+00 -5.03478E+00 -4.90493E+00  9.72779E+01  9.28479E+01  0.00000E+00  0.00000E+00  9.72779E+01  9.28479E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.50000E+01 2014  4 10  0  0 55   0   -4.91007  1.39496E+02  1.70758E+02  5.09535E+00  4.68887E+00 -4.99453E+00 -4.77515E+00  9.74033E+01  9.30744E+01  0.00000E+00  0.00000E+00  9.74033E+01  9.30744E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
